Generation	NumSamples	Depth	TargetSampleSize	ActualSampleSize
480.083435	4	4	400	374
480.083435	4	5	400	380
480.083435	4	6	400	383
480.083435	4	7	400	393
480.083435	4	8	400	389
480.083435	4	9	400	379
480.083435	4	10	400	389
480.083435	4	0	4000	1989
480.083435	4	1	4000	3325
480.083435	4	2	4000	3203
480.083435	4	3	4000	3196
480.083435	4	4	4000	3102
480.083435	4	5	4000	3234
480.083435	4	6	4000	3215
480.083435	4	7	4000	3287
480.083435	4	8	4000	3132
480.083435	4	9	4000	3237
480.083435	4	10	4000	3203
480.820099	1	0	100	100
480.820099	1	1	100	100
480.820099	1	2	100	95
480.820099	1	3	100	90
480.820099	1	4	100	96
480.820099	1	5	100	100
480.820099	1	6	100	100
480.820099	1	7	100	100
480.820099	1	8	100	95
480.820099	1	9	100	89
480.820099	1	10	100	97
480.820099	1	0	1000	720
480.820099	1	1	1000	832
480.820099	1	2	1000	771
480.820099	1	3	1000	785
480.820099	1	4	1000	770
480.820099	1	5	1000	834
480.820099	1	6	1000	830
480.820099	1	7	1000	835
480.820099	1	8	1000	771
480.820099	1	9	1000	784
480.820099	1	10	1000	770
480.820099	2	0	200	200
480.820099	2	1	200	200
480.820099	2	2	200	191
480.820099	2	3	200	179
480.820099	2	4	200	188
480.820099	2	5	200	200
480.820099	2	6	200	200
480.820099	2	7	200	200
480.820099	2	8	200	190
480.820099	2	9	200	179
480.820099	2	10	200	192
480.820099	2	0	2000	1057
480.820099	2	1	2000	1661
480.820099	2	2	2000	1542
480.820099	2	3	2000	1569
480.820099	2	4	2000	1539
480.820099	2	5	2000	1668
480.820099	2	6	2000	1657
480.820099	2	7	2000	1667
480.820099	2	8	2000	1543
480.820099	2	9	2000	1571
480.820099	2	10	2000	1537
480.820099	4	0	400	400
480.820099	4	1	400	400
480.820099	4	2	400	390
480.820099	4	3	400	374
480.820099	4	4	400	375
480.820099	4	5	400	379
480.820099	4	6	400	385
480.820099	4	7	400	392
480.820099	4	8	400	387
480.820099	4	9	400	378
480.820099	4	10	400	392
480.820099	4	0	4000	2062
480.820099	4	1	4000	3320
480.820099	4	2	4000	3219
480.820099	4	3	4000	3196
480.820099	4	4	4000	3100
480.820099	4	5	4000	3235
480.820099	4	6	4000	3213
480.820099	4	7	4000	3293
480.820099	4	8	4000	3130
480.820099	4	9	4000	3238
480.820099	4	10	4000	3201
483.505768	1	0	100	8
483.505768	1	1	100	100
483.505768	1	2	100	100
483.505768	1	3	100	100
483.505768	1	4	100	99
483.505768	1	5	100	95
483.505768	1	6	100	91
483.505768	1	7	100	90
483.505768	1	8	100	91
483.505768	1	9	100	93
483.505768	1	10	100	97
483.505768	1	0	1000	97
483.505768	1	1	1000	722
483.505768	1	2	1000	832
483.505768	1	3	1000	840
483.505768	1	4	1000	862
483.505768	1	5	1000	774
483.505768	1	6	1000	782
483.505768	1	7	1000	785
483.505768	1	8	1000	782
483.505768	1	9	1000	777
483.505768	1	10	1000	763
483.505768	2	0	200	108
483.505768	2	1	200	200
483.505768	2	2	200	196
483.505768	2	3	200	189
483.505768	2	4	200	195
483.505768	2	5	200	195
483.505768	2	6	200	191
483.505768	2	7	200	189
483.505768	2	8	200	185
483.505768	2	9	200	183
483.505768	2	10	200	194
483.505768	2	0	2000	544
483.505768	2	1	2000	1557
483.505768	2	2	2000	1603
483.505768	2	3	2000	1626
483.505768	2	4	2000	1629
483.505768	2	5	2000	1608
483.505768	2	6	2000	1611
483.505768	2	7	2000	1622
483.505768	2	8	2000	1561
483.505768	2	9	2000	1561
483.505768	2	10	2000	1525
483.505768	4	0	400	308
483.505768	4	1	400	400
483.505768	4	2	400	395
483.505768	4	3	400	386
483.505768	4	4	400	379
483.505768	4	5	400	374
483.505768	4	6	400	376
483.505768	4	7	400	380
483.505768	4	8	400	382
483.505768	4	9	400	383
483.505768	4	10	400	395
483.505768	4	0	4000	1747
483.505768	4	1	4000	3218
483.505768	4	2	4000	3278
483.505768	4	3	4000	3252
483.505768	4	4	4000	3188
483.505768	4	5	4000	3177
483.505768	4	6	4000	3166
483.505768	4	7	4000	3237
483.505768	4	8	4000	3257
483.505768	4	9	4000	3231
483.505768	4	10	4000	3189
486.179413	1	0	100	23
486.179413	1	1	100	100
486.179413	1	2	100	100
486.179413	1	3	100	100
486.179413	1	4	100	98
486.179413	1	5	100	93
486.179413	1	6	100	90
486.179413	1	7	100	90
486.179413	1	8	100	91
486.179413	1	9	100	95
486.179413	1	10	100	99
486.179413	1	0	1000	147
486.179413	1	1	1000	743
486.179413	1	2	1000	833
486.179413	1	3	1000	841
486.179413	1	4	1000	760
486.179413	1	5	1000	777
486.179413	1	6	1000	785
486.179413	1	7	1000	784
486.179413	1	8	1000	782
486.179413	1	9	1000	770
486.179413	1	10	1000	856
486.179413	2	0	200	24
486.179413	2	1	200	198
486.179413	2	2	200	190
486.179413	2	3	200	200
486.179413	2	4	200	198
486.179413	2	5	200	186
486.179413	2	6	200	183
486.179413	2	7	200	190
486.179413	2	8	200	191
486.179413	2	9	200	185
486.179413	2	10	200	201
486.179413	2	0	2000	228
486.179413	2	1	2000	1408
486.179413	2	2	2000	1615
486.179413	2	3	2000	1675
486.179413	2	4	2000	1590
486.179413	2	5	2000	1554
486.179413	2	6	2000	1561
486.179413	2	7	2000	1613
486.179413	2	8	2000	1620
486.179413	2	9	2000	1554
486.179413	2	10	2000	1711
486.179413	4	0	400	125
486.179413	4	1	400	399
486.179413	4	2	400	383
486.179413	4	3	400	385
486.179413	4	4	400	388
486.179413	4	5	400	375
486.179413	4	6	400	379
486.179413	4	7	400	384
486.179413	4	8	400	379
486.179413	4	9	400	385
486.179413	4	10	400	399
486.179413	4	0	4000	1058
486.179413	4	1	4000	2892
486.179413	4	2	4000	3239
486.179413	4	3	4000	3232
486.179413	4	4	4000	3220
486.179413	4	5	4000	3166
486.179413	4	6	4000	3162
486.179413	4	7	4000	3233
486.179413	4	8	4000	3232
486.179413	4	9	4000	3249
486.179413	4	10	4000	3373
488.997833	1	0	100	100
488.997833	1	1	100	100
488.997833	1	2	100	100
488.997833	1	3	100	100
488.997833	1	4	100	96
488.997833	1	5	100	92
488.997833	1	6	100	89
488.997833	1	7	100	89
488.997833	1	8	100	93
488.997833	1	9	100	97
488.997833	1	10	100	100
488.997833	1	0	1000	287
488.997833	1	1	1000	825
488.997833	1	2	1000	834
488.997833	1	3	1000	847
488.997833	1	4	1000	766
488.997833	1	5	1000	779
488.997833	1	6	1000	785
488.997833	1	7	1000	785
488.997833	1	8	1000	776
488.997833	1	9	1000	760
488.997833	1	10	1000	843
488.997833	2	0	200	200
488.997833	2	1	200	200
488.997833	2	2	200	194
488.997833	2	3	200	189
488.997833	2	4	200	194
488.997833	2	5	200	193
488.997833	2	6	200	189
488.997833	2	7	200	190
488.997833	2	8	200	184
488.997833	2	9	200	190
488.997833	2	10	200	200
488.997833	2	0	2000	897
488.997833	2	1	2000	1660
488.997833	2	2	2000	1607
488.997833	2	3	2000	1633
488.997833	2	4	2000	1523
488.997833	2	5	2000	1610
488.997833	2	6	2000	1614
488.997833	2	7	2000	1631
488.997833	2	8	2000	1559
488.997833	2	9	2000	1544
488.997833	2	10	2000	1686
488.997833	4	0	400	303
488.997833	4	1	400	400
488.997833	4	2	400	385
488.997833	4	3	400	377
488.997833	4	4	400	385
488.997833	4	5	400	382
488.997833	4	6	400	381
488.997833	4	7	400	383
488.997833	4	8	400	373
488.997833	4	9	400	389
488.997833	4	10	400	400
488.997833	4	0	4000	1727
488.997833	4	1	4000	3257
488.997833	4	2	4000	3228
488.997833	4	3	4000	3176
488.997833	4	4	4000	3147
488.997833	4	5	4000	3223
488.997833	4	6	4000	3225
488.997833	4	7	4000	3266
488.997833	4	8	4000	3178
488.997833	4	9	4000	3220
488.997833	4	10	4000	3342
490.083435	1	0	100	100
490.083435	1	1	100	100
490.083435	1	2	100	100
490.083435	1	3	100	100
490.083435	1	4	100	95
490.083435	1	5	100	92
490.083435	1	6	100	89
490.083435	1	7	100	89
490.083435	1	8	100	94
490.083435	1	9	100	99
490.083435	1	10	100	100
490.083435	1	0	1000	376
490.083435	1	1	1000	830
490.083435	1	2	1000	833
490.083435	1	3	1000	845
490.083435	1	4	1000	766
490.083435	1	5	1000	779
490.083435	1	6	1000	785
490.083435	1	7	1000	783
490.083435	1	8	1000	777
490.083435	1	9	1000	866
490.083435	1	10	1000	839
490.083435	2	0	200	200
490.083435	2	1	200	200
490.083435	2	2	200	194
490.083435	2	3	200	189
490.083435	2	4	200	195
490.083435	2	5	200	192
490.083435	2	6	200	190
490.083435	2	7	200	188
490.083435	2	8	200	183
490.083435	2	9	200	191
490.083435	2	10	200	200
490.083435	2	0	2000	1004
490.083435	2	1	2000	1666
490.083435	2	2	2000	1611
490.083435	2	3	2000	1631
490.083435	2	4	2000	1630
490.083435	2	5	2000	1612
490.083435	2	6	2000	1616
490.083435	2	7	2000	1637
490.083435	2	8	2000	1558
490.083435	2	9	2000	1645
490.083435	2	10	2000	1676
490.083435	4	0	400	322
490.083435	4	1	400	400
490.083435	4	2	400	385
490.083435	4	3	400	377
490.083435	4	4	400	385
490.083435	4	5	400	381
490.083435	4	6	400	382
490.083435	4	7	400	384
490.083435	4	8	400	375
490.083435	4	9	400	390
490.083435	4	10	400	400
490.083435	4	0	4000	1856
490.083435	4	1	4000	3278
490.083435	4	2	4000	3225
490.083435	4	3	4000	3179
490.083435	4	4	4000	3256
490.083435	4	5	4000	3227
490.083435	4	6	4000	3225
490.083435	4	7	4000	3268
490.083435	4	8	4000	3176
490.083435	4	9	4000	3324
490.083435	4	10	4000	3335
492.108856	1	0	100	100
492.108856	1	1	100	100
492.108856	1	2	100	100
492.108856	1	3	100	100
492.108856	1	4	100	96
492.108856	1	5	100	92
492.108856	1	6	100	89
492.108856	1	7	100	91
492.108856	1	8	100	94
492.108856	1	9	100	99
492.108856	1	10	100	100
492.108856	1	0	1000	593
492.108856	1	1	1000	830
492.108856	1	2	1000	834
492.108856	1	3	1000	851
492.108856	1	4	1000	770
492.108856	1	5	1000	783
492.108856	1	6	1000	785
492.108856	1	7	1000	782
492.108856	1	8	1000	774
492.108856	1	9	1000	855
492.108856	1	10	1000	836
492.108856	2	0	200	101
492.108856	2	1	200	199
492.108856	2	2	200	190
492.108856	2	3	200	200
492.108856	2	4	200	196
492.108856	2	5	200	183
492.108856	2	6	200	186
492.108856	2	7	200	191
492.108856	2	8	200	195
492.108856	2	9	200	190
492.108856	2	10	200	200
492.108856	2	0	2000	673
492.108856	2	1	2000	1630
492.108856	2	2	2000	1616
492.108856	2	3	2000	1685
492.108856	2	4	2000	1604
492.108856	2	5	2000	1560
492.108856	2	6	2000	1548
492.108856	2	7	2000	1613
492.108856	2	8	2000	1623
492.108856	2	9	2000	1642
492.108856	2	10	2000	1672
492.108856	4	0	400	270
492.108856	4	1	400	399
492.108856	4	2	400	382
492.108856	4	3	400	386
492.108856	4	4	400	386
492.108856	4	5	400	371
492.108856	4	6	400	379
492.108856	4	7	400	383
492.108856	4	8	400	385
492.108856	4	9	400	390
492.108856	4	10	400	400
492.108856	4	0	4000	1571
492.108856	4	1	4000	3283
492.108856	4	2	4000	3240
492.108856	4	3	4000	3231
492.108856	4	4	4000	3226
492.108856	4	5	4000	3176
492.108856	4	6	4000	3160
492.108856	4	7	4000	3244
492.108856	4	8	4000	3240
492.108856	4	9	4000	3318
492.108856	4	10	4000	3327
494.998566	1	0	100	100
494.998566	1	1	100	100
494.998566	1	2	100	100
494.998566	1	3	100	100
494.998566	1	4	100	95
494.998566	1	5	100	91
494.998566	1	6	100	90
494.998566	1	7	100	91
494.998566	1	8	100	96
494.998566	1	9	100	100
494.998566	1	10	100	100
494.998566	1	0	1000	734
494.998566	1	1	1000	830
494.998566	1	2	1000	835
494.998566	1	3	1000	852
494.998566	1	4	1000	771
494.998566	1	5	1000	782
494.998566	1	6	1000	784
494.998566	1	7	1000	782
494.998566	1	8	1000	768
494.998566	1	9	1000	846
494.998566	1	10	1000	833
494.998566	2	0	200	107
494.998566	2	1	200	198
494.998566	2	2	200	190
494.998566	2	3	200	199
494.998566	2	4	200	194
494.998566	2	5	200	180
494.998566	2	6	200	187
494.998566	2	7	200	191
494.998566	2	8	200	194
494.998566	2	9	200	191
494.998566	2	10	200	200
494.998566	2	0	2000	820
494.998566	2	1	2000	1632
494.998566	2	2	2000	1616
494.998566	2	3	2000	1684
494.998566	2	4	2000	1605
494.998566	2	5	2000	1567
494.998566	2	6	2000	1543
494.998566	2	7	2000	1609
494.998566	2	8	2000	1632
494.998566	2	9	2000	1630
494.998566	2	10	2000	1667
494.998566	4	0	400	307
494.998566	4	1	400	399
494.998566	4	2	400	383
494.998566	4	3	400	387
494.998566	4	4	400	386
494.998566	4	5	400	374
494.998566	4	6	400	381
494.998566	4	7	400	385
494.998566	4	8	400	385
494.998566	4	9	400	389
494.998566	4	10	400	400
494.998566	4	0	4000	1914
494.998566	4	1	4000	3301
494.998566	4	2	4000	3239
494.998566	4	3	4000	3238
494.998566	4	4	4000	3232
494.998566	4	5	4000	3179
494.998566	4	6	4000	3153
494.998566	4	7	4000	3238
494.998566	4	8	4000	3246
494.998566	4	9	4000	3310
494.998566	4	10	4000	3323
497.362274	1	0	100	100
497.362274	1	1	100	100
497.362274	1	2	100	100
497.362274	1	3	100	100
497.362274	1	4	100	93
497.362274	1	5	100	90
497.362274	1	6	100	90
497.362274	1	7	100	93
497.362274	1	8	100	99
497.362274	1	9	100	100
497.362274	1	10	100	100
497.362274	1	0	1000	746
497.362274	1	1	1000	830
497.362274	1	2	1000	833
497.362274	1	3	1000	858
497.362274	1	4	1000	774
497.362274	1	5	1000	785
497.362274	1	6	1000	785
497.362274	1	7	1000	776
497.362274	1	8	1000	862
497.362274	1	9	1000	835
497.362274	1	10	1000	830
497.362274	2	0	200	105
497.362274	2	1	200	199
497.362274	2	2	200	191
497.362274	2	3	200	200
497.362274	2	4	200	193
497.362274	2	5	200	180
497.362274	2	6	200	191
497.362274	2	7	200	193
497.362274	2	8	200	195
497.362274	2	9	200	192
497.362274	2	10	200	200
497.362274	2	0	2000	832
497.362274	2	1	2000	1554
497.362274	2	2	2000	1617
497.362274	2	3	2000	1691
497.362274	2	4	2000	1610
497.362274	2	5	2000	1569
497.362274	2	6	2000	1637
497.362274	2	7	2000	1605
497.362274	2	8	2000	1630
497.362274	2	9	2000	1617
497.362274	2	10	2000	1663
497.362274	4	0	400	207
497.362274	4	1	400	398
497.362274	4	2	400	374
497.362274	4	3	400	382
497.362274	4	4	400	393
497.362274	4	5	400	380
497.362274	4	6	400	390
497.362274	4	7	400	378
497.362274	4	8	400	377
497.362274	4	9	400	392
497.362274	4	10	400	400
497.362274	4	0	4000	1541
497.362274	4	1	4000	3219
497.362274	4	2	4000	3177
497.362274	4	3	4000	3251
497.362274	4	4	4000	3285
497.362274	4	5	4000	3228
497.362274	4	6	4000	3314
497.362274	4	7	4000	3162
497.362274	4	8	4000	3188
497.362274	4	9	4000	3297
497.362274	4	10	4000	3322
499.776825	1	0	100	7
499.776825	1	1	100	100
499.776825	1	2	100	100
499.776825	1	3	100	100
499.776825	1	4	100	100
499.776825	1	5	100	100
499.776825	1	6	100	100
499.776825	1	7	100	100
499.776825	1	8	100	100
499.776825	1	9	100	100
499.776825	1	10	100	100
499.776825	1	0	1000	165
499.776825	1	1	1000	759
499.776825	1	2	1000	829
499.776825	1	3	1000	829
499.776825	1	4	1000	829
499.776825	1	5	1000	830
499.776825	1	6	1000	830
499.776825	1	7	1000	828
499.776825	1	8	1000	829
499.776825	1	9	1000	829
499.776825	1	10	1000	830
499.776825	2	0	200	15
499.776825	2	1	200	197
499.776825	2	2	200	191
499.776825	2	3	200	200
499.776825	2	4	200	200
499.776825	2	5	200	189
499.776825	2	6	200	200
499.776825	2	7	200	200
499.776825	2	8	200	194
499.776825	2	9	200	196
499.776825	2	10	200	200
499.776825	2	0	2000	253
499.776825	2	1	2000	1508
499.776825	2	2	2000	1607
499.776825	2	3	2000	1660
499.776825	2	4	2000	1664
499.776825	2	5	2000	1614
499.776825	2	6	2000	1674
499.776825	2	7	2000	1657
499.776825	2	8	2000	1606
499.776825	2	9	2000	1599
499.776825	2	10	2000	1658
499.776825	4	0	400	121
499.776825	4	1	400	398
499.776825	4	2	400	376
499.776825	4	3	400	382
499.776825	4	4	400	400
499.776825	4	5	400	389
499.776825	4	6	400	400
499.776825	4	7	400	383
499.776825	4	8	400	376
499.776825	4	9	400	395
499.776825	4	10	400	400
499.776825	4	0	4000	1022
499.776825	4	1	4000	3172
499.776825	4	2	4000	3172
499.776825	4	3	4000	3223
499.776825	4	4	4000	3339
499.776825	4	5	4000	3270
499.776825	4	6	4000	3349
499.776825	4	7	4000	3218
499.776825	4	8	4000	3169
499.776825	4	9	4000	3277
499.776825	4	10	4000	3314
500.000000	1	0	100	3
500.000000	1	1	100	100
500.000000	1	2	100	100
500.000000	1	3	100	100
500.000000	1	4	100	100
500.000000	1	5	100	100
500.000000	1	6	100	100
500.000000	1	7	100	100
500.000000	1	8	100	100
500.000000	1	9	100	100
500.000000	1	10	100	100
500.000000	1	0	1000	162
500.000000	1	1	1000	754
500.000000	1	2	1000	828
500.000000	1	3	1000	830
500.000000	1	4	1000	830
500.000000	1	5	1000	829
500.000000	1	6	1000	828
500.000000	1	7	1000	828
500.000000	1	8	1000	828
500.000000	1	9	1000	828
500.000000	1	10	1000	829
500.000000	2	0	200	10
500.000000	2	1	200	197
500.000000	2	2	200	191
500.000000	2	3	200	200
500.000000	2	4	200	200
500.000000	2	5	200	189
500.000000	2	6	200	200
500.000000	2	7	200	200
500.000000	2	8	200	193
500.000000	2	9	200	196
500.000000	2	10	200	200
500.000000	2	0	2000	247
500.000000	2	1	2000	1509
500.000000	2	2	2000	1610
500.000000	2	3	2000	1658
500.000000	2	4	2000	1663
500.000000	2	5	2000	1616
500.000000	2	6	2000	1670
500.000000	2	7	2000	1657
500.000000	2	8	2000	1608
500.000000	2	9	2000	1600
500.000000	2	10	2000	1656
500.000000	4	0	400	118
500.000000	4	1	400	398
500.000000	4	2	400	375
500.000000	4	3	400	383
500.000000	4	4	400	400
500.000000	4	5	400	390
500.000000	4	6	400	400
500.000000	4	7	400	384
500.000000	4	8	400	377
500.000000	4	9	400	395
500.000000	4	10	400	400
500.000000	4	0	4000	1020
500.000000	4	1	4000	3178
500.000000	4	2	4000	3168
500.000000	4	3	4000	3221
500.000000	4	4	4000	3340
500.000000	4	5	4000	3272
500.000000	4	6	4000	3343
500.000000	4	7	4000	3219
500.000000	4	8	4000	3165
500.000000	4	9	4000	3275
500.000000	4	10	4000	3316
